round_epochs,val_loss,val_categorical_accuracy,val_fbeta_score,val_fmeasure,loss,categorical_accuracy,fbeta_score,fmeasure,lr,first_neuron,hidden_layers,batch_size,epochs,dropout,weight_regulizer,emb_output_dims,optimizer,losses,activation
200,2.2203216552734375,0.0,0.0,0.0,2.1921768188476562,1.0,0.5978260636329651,0.3055554926395416,0.0001,128,6,16,200,0.28,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
100,2.3476555347442627,0.0,0.0,0.0,2.1689793722970143,0.35714285714285715,0.4477889154638563,0.24526899414403097,0.0001,8,3,2,100,0.12,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
300,2.259173631668091,0.0,0.0,0.0,0.00010031324901709533,1.0,0.49127005892140524,0.2561170203345163,0.0001,64,2,3,300,0.24,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
300,2.506624221801758,0.0,0.0,0.0,2.1588779176984514,1.0,0.44764520866530283,0.24365076848438807,0.0001,128,6,2,300,0.12,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
200,2.2052087783813477,0.0,0.0,0.0,2.1872246946607317,0.42857142857142855,0.3988868466445378,0.3142856700079782,0.0001,16,5,2,200,0.36,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
200,2.2132158279418945,0.0,0.0,0.0,1.381139281875221e-05,1.0,0.277777761220932,0.14705878496170044,0.0001,16,6,128,200,0.36,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
200,2.4366445541381836,0.0,0.0,0.0,2.163731472832816,1.0,0.46719069140298025,0.2761904363121305,0.0001,16,2,4,200,0.16,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
100,2.1866190433502197,0.0,0.0,0.0,2.1990859508514404,1.0,0.2617800831794739,0.12658226490020752,0.0001,4,4,32,100,0.12,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
200,2.208789348602295,0.0,0.0,0.0,0.000869381648954004,1.0,0.5583755373954773,0.2588234841823578,0.0001,32,6,128,200,0.28,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
200,2.2217674255371094,0.0,0.0,0.0,2.199198007583618,1.0,0.38461536169052124,0.166666641831398,0.0001,32,6,128,200,0.08,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
200,2.657559394836426,0.0,0.0,0.0,2.158038990838187,0.35714285714285715,0.46978375741413664,0.2771077815975462,0.0001,16,6,2,200,0.04,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
300,2.3819706439971924,0.0,0.0,0.0,2.1598474979400635,1.0,0.5293075697762626,0.3128220609256199,0.0001,32,3,2,300,0.24,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
100,2.214520215988159,0.0,0.0,0.0,2.198784351348877,1.0,0.2499999701976776,0.11363633722066879,0.0001,128,4,32,100,0.04,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
100,2.2086679935455322,0.0,0.0,0.0,0.0027211594861000776,1.0,0.2185792326927185,0.11267603188753128,0.0001,64,2,32,100,0.08,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
100,2.205972671508789,0.0,0.0,0.0,0.0013932045549154282,1.0,0.5945945382118225,0.3013698160648346,0.0001,8,2,32,100,0.2,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
100,2.240588426589966,0.0,0.0,0.0,2.1821952206747874,0.42857142857142855,0.5046421204294477,0.2752009459904262,0.0001,4,4,4,100,0.32,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
200,2.2126681804656982,0.0,0.0,0.0,2.176096660750253,1.0,0.5498287039143699,0.29704577050038744,0.0001,4,4,3,200,0.04,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
100,2.213254690170288,0.0,0.0,0.0,2.195936441421509,0.7857142686843872,0.37837836146354675,0.19178079068660736,0.0001,32,5,32,100,0.28,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
200,2.219386339187622,0.0,0.0,0.0,1.93930791283492e-05,1.0,0.5235601663589478,0.25316452980041504,0.0001,128,2,128,200,0.08,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
200,2.1999244689941406,0.0,0.0,0.0,2.195747137069702,0.8571428656578064,0.4672897160053253,0.19607841968536377,0.0001,128,5,16,200,0.12,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
200,2.188758373260498,0.0,0.0,0.0,2.1973955631256104,1.0,0.31578946113586426,0.1538461297750473,0.0001,64,4,128,200,0.16,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
100,2.354954242706299,0.0,0.0,0.0,0.00038838535796717873,1.0,0.49863469174930025,0.27256233777318684,0.0001,64,5,2,100,0.16,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
200,2.2040011882781982,0.0,0.0,0.0,2.2055227756500244,1.0,0.14778320491313934,0.06593403965234756,0.0001,8,6,16,200,0.16,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
200,2.2094883918762207,0.0,0.0,0.0,2.1925084590911865,1.0,0.5699481964111328,0.27160489559173584,0.0001,128,5,128,200,0.24,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
100,2.221730947494507,0.0,0.0,0.0,2.178952557700021,1.0,0.5090504203523908,0.28675868255751474,0.0001,8,6,4,100,0.24,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
300,2.207254409790039,0.0,0.0,0.0,2.1990890502929688,1.0,0.3030303120613098,0.1395348757505417,0.0001,8,3,16,300,0.24,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
100,2.2062880992889404,0.0,0.0,0.0,2.1942734718322754,1.0,0.5208333134651184,0.2499999850988388,0.0001,16,2,32,100,0.24,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
100,2.212536573410034,0.0,0.0,0.0,0.00799599476158619,1.0,0.5769230127334595,0.24999994039535522,0.0001,64,6,32,100,0.0,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
100,3.2665345668792725,0.0,0.0,0.0,2.1569552762167796,1.0,0.402218154498509,0.2327172394309725,0.0001,16,5,4,100,0.2,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
200,2.1897270679473877,0.0,0.0,0.0,0.0011582978768274188,1.0,0.37634405493736267,0.189189150929451,0.0001,64,6,32,200,0.0,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
200,2.2103989124298096,0.0,0.0,0.0,2.195843458175659,0.9285714030265808,0.5069124102592468,0.2095237821340561,0.0001,64,2,32,200,0.2,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
200,16.11809539794922,0.0,0.0,0.0,2.0700882162366594,1.0,0.5475657156535557,0.2879675626754761,0.0001,128,6,2,200,0.0,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
200,2.1945507526397705,0.0,0.0,0.0,0.00024138425942510366,1.0,0.4736841320991516,0.23076918721199036,0.0001,128,3,32,200,0.28,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
100,2.214207172393799,0.0,0.0,0.0,2.1971943378448486,1.0,0.3684210181236267,0.17948713898658752,0.0001,32,6,128,100,0.08,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
300,2.764308214187622,0.0,0.0,0.0,2.162229129246303,1.0,0.45769230808530537,0.2563491825546537,0.0001,8,5,2,300,0.28,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
100,2.201331853866577,0.0,0.0,0.0,0.0016208008164539933,1.0,0.5347592830657959,0.2666666507720947,0.0001,16,5,16,100,0.24,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
300,2.197829484939575,0.0,0.0,0.0,2.1944785118103027,1.0,0.4945054352283478,0.2571428120136261,0.0001,32,3,16,300,0.24,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
200,2.205946922302246,0.0,0.0,0.0,2.1973342895507812,1.0,0.31914886832237244,0.15789471566677094,0.0001,8,6,128,200,0.08,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
200,2.2249436378479004,0.0,0.0,0.0,2.1845782824925015,1.0,0.5057158555303302,0.27392883598804474,0.0001,4,6,4,200,0.2,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
100,2.20534086227417,0.0,0.0,0.0,0.002660627942532301,1.0,0.3684210181236267,0.17948713898658752,0.0001,128,4,16,100,0.28,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
100,2.2603957653045654,0.0,0.0,0.0,2.1728520733969554,0.35714285714285715,0.602493132863726,0.3791382908821106,0.0001,8,4,2,100,0.16,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
200,2.246965169906616,0.0,0.0,0.0,1.1920928955078125e-07,1.0,0.45158729382923674,0.24855696729251317,0.0001,4,4,4,200,0.08,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
200,2.359522819519043,0.0,0.0,0.0,0.00020627795519041165,1.0,0.5577877483197621,0.3001366906932422,0.0001,4,2,3,200,0.36,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
200,2.219090461730957,0.0,0.0,0.0,2.2013566493988037,1.0,0.26595741510391235,0.13157892227172852,0.0001,32,3,128,200,0.0,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
100,2.207688808441162,0.0,0.0,0.0,2.1964457035064697,0.9285714030265808,0.42105260491371155,0.20512817800045013,0.0001,16,5,128,100,0.04,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
100,2.277768850326538,0.0,0.0,0.0,6.386215188415787e-07,1.0,0.5278991162776947,0.2652597044195448,0.0001,32,2,3,100,0.08,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
100,2.269923210144043,0.0,0.0,0.0,2.1786713429859708,1.0,0.35538521834782194,0.21356418303080968,0.0001,16,6,3,100,0.32,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
300,2.4012904167175293,0.0,0.0,0.0,2.1607490267072404,1.0,0.41703296984945026,0.2674602908747537,0.0001,4,4,2,300,0.16,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
100,2.2122461795806885,0.0,0.0,0.0,0.0016292931977659464,1.0,0.17857138812541962,0.10714282840490341,0.0001,32,6,16,100,0.32,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
200,2.2128026485443115,0.0,0.0,0.0,2.197826623916626,0.9285714030265808,0.39800989627838135,0.17977525293827057,0.0001,128,2,128,200,0.16,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
200,2.921510696411133,0.0,0.0,0.0,1.1920928955078125e-07,1.0,0.3454212248325348,0.19523807295731135,0.0001,4,3,2,200,0.36,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
100,2.1996357440948486,0.0,0.0,0.0,2.197566270828247,0.9285714030265808,0.1315789371728897,0.09999996423721313,0.0001,64,6,16,100,0.0,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
300,2.26080322265625,0.0,0.0,0.0,2.180899211338588,1.0,0.5203953300203595,0.2539682388305664,0.0001,16,6,4,300,0.04,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
300,2.209981918334961,0.0,0.0,0.0,2.2020256519317627,1.0,0.15706804394721985,0.07594934105873108,0.0001,16,2,128,300,0.36,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
100,2.2117886543273926,0.0,0.0,0.0,0.001962723908945918,1.0,0.11834317445755005,0.070175401866436,0.0001,8,4,32,100,0.12,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
200,2.20375657081604,0.0,0.0,0.0,2.192634105682373,1.0,0.5499998927116394,0.2499999850988388,0.0001,4,6,128,200,0.24,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
100,2.2380096912384033,0.0,0.0,0.0,2.184627822467259,1.0,0.43570202801908764,0.2240968905389309,0.0001,4,5,3,100,0.08,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
200,2.2078123092651367,0.0,0.0,0.0,2.1971399784088135,0.9285714030265808,0.37634405493736267,0.189189150929451,0.0001,8,6,16,200,0.24,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
300,2.2005953788757324,0.0,0.0,0.0,6.680017122562276e-06,1.0,0.21739129722118378,0.11111108213663101,0.0001,128,2,128,300,0.12,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
300,2.2387280464172363,0.0,0.0,0.0,2.1807659523827687,0.5714285842009953,0.5884046086243221,0.34935061633586884,0.0001,64,6,3,300,0.24,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
100,2.206472873687744,0.0,0.0,0.0,2.1967263221740723,1.0,0.37634405493736267,0.189189150929451,0.0001,4,4,32,100,0.0,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
300,2.20438551902771,0.0,0.0,0.0,6.471364031312987e-07,1.0,0.21052630245685577,0.10256407409906387,0.0001,4,6,128,300,0.24,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
300,2.2088496685028076,0.0,0.0,0.0,2.199798788343157,0.7857142857142857,0.1098900990826743,0.05714284309319088,0.0001,32,6,4,300,0.08,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
100,2.235352039337158,0.0,0.0,0.0,2.1905794654573714,1.0,0.4424522817134857,0.2326530303273882,0.0001,128,5,3,100,0.0,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
200,2.221851110458374,0.0,0.0,0.0,2.190429755619594,1.0,0.33030346035957336,0.17383010259696416,0.0001,16,3,4,200,0.16,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
300,2.2988054752349854,0.0,0.0,0.0,2.1679083619798933,0.35714285714285715,0.5056758139814649,0.280663754258837,0.0001,32,6,2,300,0.36,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
200,2.246018648147583,0.0,0.0,0.0,2.1802420956747874,0.42857142857142855,0.5038054500307355,0.27178930171898436,0.0001,8,5,2,200,0.28,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
300,2.3605093955993652,0.0,0.0,0.0,1.1920928955078125e-07,1.0,0.5239445354257312,0.3055753420506205,0.0001,128,2,3,300,0.12,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
100,2.307861804962158,0.0,0.0,0.0,2.15903445652553,1.0,0.44853479521615164,0.24206346912043436,0.0001,4,5,2,100,0.24,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
100,2.2108981609344482,0.0,0.0,0.0,2.19401478767395,0.9285714030265808,0.3164556920528412,0.21739128232002258,0.0001,64,5,32,100,0.12,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
200,2.2117717266082764,0.0,0.0,0.0,5.985832103760913e-05,1.0,0.36269429326057434,0.1728394627571106,0.0001,4,4,16,200,0.2,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
300,2.2367746829986572,0.0,0.0,0.0,2.1841155120304654,0.6428571428571429,0.4055183870451791,0.23367344055856978,0.0001,128,6,4,300,0.2,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
100,2.2456107139587402,0.0,0.0,0.0,2.1792015007564,0.35714285714285715,0.3578300178050995,0.2281385064125061,0.0001,32,4,2,100,0.28,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
